time,"A/C pressure (kPa)","Air:fuel ratio ()","Average speed (km/h)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Gear (AT) ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Throttle position (%)","Throttle Position Actually (°)","Timing advance (°)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
03:19:14.928,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:14.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:14.987,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.046,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.286,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.349,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.408,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.467,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.526,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.589,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:15.652,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:15.707,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:15.766,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:15.827,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:15.888,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:15.948,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:15.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:16.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:16.067,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:16.128,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:16.186,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:16.245,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.308,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.368,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:16.427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:16.486,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:16.548,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:16.609,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:16.667,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.726,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.788,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.851,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.907,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:16.966,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:16.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.028,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.089,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.147,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.206,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.268,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.329,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.387,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.446,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.508,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.569,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.686,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.748,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.809,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.867,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.926,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:17.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:17.987,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.049,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.107,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.166,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.227,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.288,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.347,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:18.616,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:18.677,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:18.738,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:18.795,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:18.855,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:18.915,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:18.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:18.982,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.036,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.097,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.156,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.218,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.276,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.336,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.396,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:19.462,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:19.516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:19.576,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:19.636,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:19.702,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:19.756,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:19.816,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:19.876,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:19.941,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:19.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:19.996,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:20.056,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:20.116,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:20.178,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.236,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.356,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.418,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.476,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.536,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.596,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.662,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.718,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.778,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:20.836,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:20.898,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:20.956,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:20.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:21.016,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.076,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.141,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.196,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.259,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.316,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.378,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.436,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.499,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:21.556,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:21.617,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:21.900,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:21.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:21.978,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:22.036,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:22.102,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:22.156,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:22.220,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:22.278,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,
03:19:22.341,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.396,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.460,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.517,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.582,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.640,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.700,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,
03:19:22.756,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:22.820,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:22.879,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:22.939,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:22.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
03:19:22.996,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:23.062,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,
03:19:23.119,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:19:23.180,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:19:23.238,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:19:23.302,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:19:23.359,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
03:19:23.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,
03:19:23.419,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
